CODEST;CODASG;GRUASG;CODPRG
961650165;2250;8;65
961650165;2372;3;65
961650165;7011;40;65
961650181;2213;8;65
961650181;2221;10;65
961650181;2232;7;65
961650181;2233;3;65
961650181;2372;3;65
961650181;2915;1;65
961650181;7012;2;65
961650198;2213;12;65
961650198;2221;12;65
961650198;2232;12;65
961650198;2233;5;65
961650198;2372;3;65
961650198;2915;4;65
961650198;7012;5;65
961650212;2213;11;65
961650212;2221;1;65
961650212;2232;8;65
961650212;2233;9;65
961650212;2372;3;65
961650212;2915;8;65
961650212;7011;10;65
961650229;2213;2;65
961650229;2221;1;65
961650229;2232;8;65
961650229;2233;7;65
961650229;2372;3;65
961650229;4826;4;65
961650229;7011;25;65
961650245;2213;7;65
961650245;2221;3;65
961650245;2232;10;65
961650245;2233;4;65
961650245;2372;2;65
961650245;4843;4;65
961650245;7010;28;65
961650261;2213;7;65
961650261;2221;1;65
961650261;2232;8;65
961650261;2233;8;65
961650261;2372;2;65
961650261;2915;7;65
961650261;7011;13;65
961650278;2213;5;65
961650278;2221;6;65
961650278;2232;12;65
961650278;2233;1;65
961650278;2372;2;65
961650278;2915;6;65
961650278;7012;12;65
961650286;2213;7;65
961650286;2221;6;65
961650286;2232;7;65
961650286;2233;5;65
961650286;2372;2;65
961650286;2915;1;65
961650286;7010;29;65
961650294;2213;3;65
961650294;2221;11;65
961650294;2232;11;65
961650294;2233;5;65
961650294;2372;3;65
961650294;2915;6;65
961650294;7011;29;65
961650309;2210;10;65
961650309;2213;12;65
961650309;2221;9;65
961650309;2232;9;65
961650309;2233;8;65
961650309;2250;5;65
961650317;2213;12;65
961650317;2221;2;65
961650317;2232;12;65
961650317;2233;3;65
961650317;2372;2;65
961650317;2915;7;65
961650317;7011;23;65
961650325;2213;6;65
961650325;2221;10;65
961650325;2232;7;65
961650325;2233;5;65
961650325;2250;4;65
961650325;2372;3;65
961650325;7010;32;65
961650333;2213;1;65
961650333;2221;6;65
961650333;2232;2;65
961650333;2233;9;65
961650333;2250;9;65
961650333;2372;3;65
961650333;7011;18;65
961650341;2213;3;65
961650341;2221;1;65
961650341;2232;9;65
961650341;2233;8;65
961650341;2372;2;65
961650341;2915;7;65
961650341;7012;21;65
961650366;2213;12;65
961650366;2221;9;65
961650366;2232;5;65
961650366;2233;3;65
961650366;2372;2;65
961650366;2915;7;65
961650366;7011;33;65
961650374;2213;3;65
961650374;2221;1;65
961650374;2232;3;65
961650374;2233;1;65
961650374;2372;3;65
961650374;2915;6;65
961650374;7011;40;65
961650382;2213;3;65
961650382;2221;3;65
961650382;2232;1;65
961650382;2233;4;65
961650382;2250;2;65
961650382;2372;3;65
961650382;7011;10;65
961650399;2213;12;65
961650399;2221;1;65
961650399;2232;9;65
961650399;2233;3;65
961650399;2372;3;65
961650399;4826;4;65
961650399;7011;25;65
961650405;2213;6;65
961650405;2221;10;65
961650405;2232;8;65
961650405;2233;1;65
961650405;2372;3;65
961650405;2915;6;65
961650405;7011;27;65
961650438;2213;2;65
961650438;2221;1;65
961650438;2232;1;65
961650438;2233;5;65
961650438;2372;3;65
961650438;2915;2;65
961650438;7012;5;65
961650446;2213;4;65
961650446;2221;8;65
961650446;2232;10;65
961650446;2233;4;65
961650446;2372;3;65
961650446;2915;5;65
961650446;7010;1;65
961650454;2221;3;65
961650454;2232;1;65
961650454;2233;3;65
961650454;2372;3;65
961650454;2915;4;65
961650454;4825;3;65
961650454;7011;4;65
961650462;2213;8;65
961650462;2221;3;65
961650462;2232;8;65
961650462;2233;8;65
961650462;2372;2;65
961650462;2915;5;65
961650462;7011;4;65
961650479;2213;7;65
961650479;2221;2;65
961650479;2232;7;65
961650479;2233;9;65
961650479;2372;3;65
961650479;2915;5;65
961650479;7011;21;65
961650487;2213;6;65
961650487;2221;12;65
961650487;2232;11;65
961650487;2233;2;65
961650487;2372;3;65
961650487;2915;5;65
961650487;7013;1;65
961650495;2213;8;65
961650495;2221;11;65
961650495;2232;1;65
961650495;2233;3;65
961650495;2372;3;65
961650495;2915;6;65
961650495;7011;27;65
961650501;2213;1;65
961650501;2221;10;65
961650501;2232;1;65
961650501;2233;2;65
961650501;2372;3;65
961650501;2915;4;65
961650501;7011;17;65
961650518;2213;2;65
961650518;2221;8;65
961650518;2232;8;65
961650518;2233;5;65
961650518;2372;2;65
961650518;2915;7;65
961650518;7012;16;65
961650526;2113;8;65
961650526;2210;1;65
961650526;2213;4;65
961650526;2220;5;65
961650526;2250;4;65
961650526;7011;28;65
961650534;2213;3;65
961650534;2221;8;65
961650534;2232;4;65
961650534;2233;8;65
961650534;2372;2;65
961650534;2915;7;65
961650534;7012;20;65
961650542;2213;1;65
961650542;2221;12;65
961650542;2232;12;65
961650542;2233;2;65
961650542;2371;1;65
961650542;2372;3;65
961650542;7011;13;65
961650559;2213;6;65
961650559;2221;12;65
961650559;2232;1;65
961650559;2233;2;65
961650559;2372;2;65
961650559;2915;4;65
961650559;7011;1;65
961650567;2213;6;65
961650567;2221;8;65
961650567;2232;11;65
961650567;2233;2;65
961650567;2372;2;65
961650567;2915;5;65
961650567;7013;6;65
961650591;2213;6;65
961650591;2221;12;65
961650591;2232;9;65
961650591;2233;1;65
961650591;2372;2;65
961650591;2915;4;65
961650591;7011;9;65
961650622;2213;6;65
961650622;2221;10;65
961650622;2232;1;65
961650622;2233;2;65
961650622;2372;3;65
961650622;2915;2;65
961650622;7011;1;65
961650663;2213;7;65
961650663;2221;12;65
961650663;2232;9;65
961650663;2233;1;65
961650663;2372;2;65
961650663;2915;4;65
961650663;7010;33;65
961650696;2213;6;65
961650696;2221;12;65
961650696;2232;9;65
961650696;2233;1;65
961650696;2372;2;65
961650696;2915;4;65
961650696;7013;12;65
961650727;2213;4;65
961650727;2221;6;65
961650727;2232;12;65
961650727;2233;4;65
961650727;2372;3;65
961650727;2915;2;65
961650727;7012;5;65
961650743;2113;8;65
961650743;2213;12;65
961650743;2221;7;65
961650743;2232;6;65
961650743;2233;4;65
961650743;2372;2;65
961650743;7011;27;65
961650768;2213;12;65
961650768;2220;6;65
961650768;2372;3;65
961650768;2915;4;65
961650768;4849;2;65
961650784;2213;2;65
961650784;2221;10;65
961650784;2232;1;65
961650784;2233;3;65
961650784;2372;3;65
961650784;2915;7;65
961650784;7013;1;65
961650792;2213;6;65
961650792;2221;10;65
961650792;2232;11;65
961650792;2233;2;65
961650792;2372;3;65
961650792;2915;6;65
961650792;7013;6;65
961650807;2213;1;65
961650807;2220;8;65
961650807;2250;9;65
961650807;2372;3;65
961650807;7011;6;65
961650815;2213;2;65
961650815;2221;11;65
961650815;2232;1;65
961650815;2233;6;65
961650815;2372;3;65
961650815;2915;6;65
961650815;7011;28;65
961650823;2213;3;65
961650823;2221;1;65
961650823;2232;8;65
961650823;2233;8;65
961650823;2372;2;65
961650823;2915;6;65
961650823;7012;9;65
961650848;2213;5;65
961650848;2221;6;65
961650848;2232;12;65
961650848;2233;3;65
961650848;2372;2;65
961650848;2915;1;65
961650848;7011;41;65
961650856;2213;7;65
961650856;2221;8;65
961650856;2232;4;65
961650856;2233;8;65
961650856;2372;3;65
961650856;2915;7;65
961650856;7013;22;65
961650889;2213;3;65
961650889;2221;3;65
961650889;2232;1;65
961650889;2233;9;65
961650889;2372;1;65
961650889;4826;4;65
961650889;7010;8;65
961650897;2213;6;65
961650897;2221;10;65
961650897;2232;11;65
961650897;2233;2;65
961650897;2372;3;65
961650897;2915;6;65
961650903;2213;7;65
961650903;2221;1;65
961650903;2232;8;65
961650903;2233;9;65
961650903;2372;2;65
961650903;2915;7;65
961650903;7013;18;65
961650911;2213;3;65
961650911;2221;1;65
961650911;2232;3;65
961650911;2233;1;65
961650911;2372;3;65
961650911;2915;6;65
961650911;7011;6;65
961650928;2213;1;65
961650928;2221;6;65
961650928;2232;1;65
961650928;2233;9;65
961650928;2372;2;65
961650928;7011;17;65
961650936;2213;6;65
961650936;2221;12;65
961650936;2232;10;65
961650936;2233;2;65
961650936;2372;2;65
961650936;2915;1;65
961650936;7011;41;65
961650944;2213;4;65
961650944;2220;1;65
961650944;2250;8;65
961650944;2372;3;65
961650944;7010;29;65
961650952;2213;9;65
961650952;2221;1;65
961650952;2232;9;65
961650952;2233;8;65
961650952;2372;2;65
961650952;4841;1;65
961650952;7012;17;65
961650969;2213;1;65
961650969;2221;2;65
961650969;2232;6;65
961650969;2233;2;65
961650969;2250;4;65
961650969;2372;2;65
961650969;7011;18;65
961650985;2213;7;65
961650985;2220;9;65
961650985;2372;3;65
961650985;7012;15;65
962240019;2214;3;24
962240019;3115;4;24
962240019;3132;4;24
962240019;3510;1;24
962240019;7010;11;24
962240019;8024;4;24
962240027;2214;3;24
962240027;3115;4;24
962240027;3132;4;24
962240027;3510;1;24
962240027;7010;22;24
962240027;8024;4;24
962240035;3121;2;24
962240035;3221;1;24
962240035;3510;1;24
962240035;7010;35;24
962240035;8024;1;24
962240043;2214;3;24
962240043;3115;4;24
962240043;3510;1;24
962240043;7010;24;24
962240043;8024;4;24
962240051;3115;3;24
962240051;3221;1;24
962240051;3510;1;24
962240051;7011;2;24
962240051;8024;2;24
962240068;2214;1;24
962240068;3115;2;24
962240068;3132;2;24
962240068;3510;1;24
962240068;7010;22;24
962240068;8024;2;24
962240076;3115;4;24
962240076;3221;1;24
962240076;3510;1;24
962240076;7010;22;24
962240076;8024;4;24
962240084;2214;1;24
962240084;3115;2;24
962240084;3132;2;24
962240084;3510;1;24
962240084;7010;22;24
962240084;8024;2;24
962240092;3115;3;24
962240092;3221;1;24
962240092;3510;1;24
962240092;7010;22;24
962240092;8024;2;24
962240107;2214;3;24
962240107;3115;5;24
962240107;3510;1;24
962240107;7011;31;24
962240107;8024;5;24
962240115;2214;1;24
962240115;3115;1;24
962240115;3510;1;24
962240115;7010;11;24
962240115;8024;1;24
962240123;3115;4;24
962240123;3221;1;24
962240123;3510;1;24
962240123;7010;29;24
962240123;8024;4;24
962240131;3115;4;24
962240131;3221;1;24
962240131;3510;1;24
962240131;7010;24;24
962240131;8024;4;24
962240148;2214;2;24
962240148;3115;3;24
962240148;3132;3;24
962240148;3510;1;24
962240148;7011;2;24
962240148;8024;3;24
962240156;2214;3;24
962240156;3510;1;24
962240156;7010;6;24
962240156;8024;2;24
962240164;2214;2;24
962240164;3115;3;24
962240164;3132;3;24
962240164;3510;1;24
962240164;7010;11;24
962240164;8024;3;24
962240172;2214;3;24
962240172;3115;5;24
962240172;3132;5;24
962240172;3510;1;24
962240172;7010;11;24
962240172;8024;5;24
962240189;2214;3;24
962240189;3115;5;24
962240189;3132;5;24
962240189;3510;1;24
962240189;7010;15;24
962240189;8024;5;24
962240197;3115;3;24
962240197;3221;1;24
962240197;3510;1;24
962240197;7010;22;24
962240197;8024;4;24
962240203;2214;1;24
962240203;3115;2;24
962240203;3132;2;24
962240203;3510;1;24
962240203;7010;15;24
962240203;8024;2;24
962240211;2214;2;24
962240211;3132;3;24
962240211;3510;1;24
962240211;7010;15;24
962240211;8024;3;24
962240236;2214;1;24
962240236;3115;2;24
962240236;3132;2;24
962240236;3510;1;24
962240236;7010;22;24
962240236;8024;2;24
962240244;3115;5;24
962240244;3221;1;24
962240244;3510;1;24
962240244;7010;24;24
962240244;8024;5;24
962240252;2214;1;24
962240252;3115;2;24
962240252;3132;2;24
962240252;3510;1;24
962240252;7010;11;24
962240252;8024;2;24
962240269;2214;2;24
962240269;3115;3;24
962240269;3132;3;24
962240269;3510;1;24
962240269;7010;15;24
962240269;8024;3;24
962240277;2214;1;24
962240277;3115;1;24
962240277;3132;1;24
962240277;3510;1;24
962240277;7010;22;24
962240277;8024;1;24
962240285;2214;1;24
962240285;3132;1;24
962240285;3510;1;24
962240285;7010;11;24
962240285;8024;1;24
962240293;3121;2;24
962240293;3221;1;24
962240293;3510;1;24
962240293;7010;35;24
962240293;8024;4;24
962240316;2214;3;24
962240316;3115;5;24
962240316;3132;5;24
962240316;3510;1;24
962240316;7010;24;24
962240316;8024;5;24
962240324;3121;2;24
962240324;3221;1;24
962240324;3510;1;24
962240324;7011;1;24
962240324;8024;5;24
962240332;2214;1;24
962240332;3115;1;24
962240332;3132;1;24
962240332;3510;1;24
962240332;7010;22;24
962240332;8024;1;24
962240349;2214;3;24
962240349;3115;5;24
962240349;3132;5;24
962240349;3510;1;24
962240349;7010;24;24
962240349;8024;5;24
962240357;2214;2;24
962240357;3115;3;24
962240357;3132;3;24
962240357;3510;1;24
962240357;7011;2;24
962240357;8024;3;24
962240373;3115;2;24
962240373;3510;1;24
962240373;7010;22;24
962240373;8024;2;24
962240381;2214;3;24
962240381;3115;5;24
962240381;3132;5;24
962240381;3510;1;24
962240381;7013;2;24
962240381;8024;5;24
962240398;2214;2;24
962240398;3115;3;24
962240398;3132;3;24
962240398;3510;1;24
962240398;7010;15;24
962240398;8024;3;24
962240404;2214;3;24
962240404;3115;4;24
962240404;3132;4;24
962240404;3510;1;24
962240404;7012;3;24
962240404;8024;4;24
962240412;2214;3;24
962240412;3115;4;24
962240412;3132;4;24
962240412;3510;1;24
962240412;7010;24;24
962240412;8024;4;24
962240437;2214;3;24
962240437;3115;4;24
962240437;3132;4;24
962240437;3510;1;24
962240437;7010;27;24
962240437;8024;4;24
962240445;3115;4;24
962240445;3132;4;24
962240445;3510;1;24
962240445;7010;27;24
962240445;8024;4;24
962240453;3115;5;24
962240453;3221;1;24
962240453;3510;1;24
962240453;7010;24;24
962240453;8024;5;24
962240461;2214;1;24
962240461;3115;1;24
962240461;3132;1;24
962240461;3510;1;24
962240461;7010;22;24
962240461;8024;1;24
962240478;3121;2;24
962240478;3221;1;24
962240478;3510;1;24
962240478;7011;2;24
962240478;8024;1;24
962240494;2214;1;24
962240494;3115;2;24
962240494;3132;2;24
962240494;3510;1;24
962240494;7010;22;24
962240494;8024;2;24
962240509;2214;1;24
962240509;3115;2;24
962240509;3132;2;24
962240509;3510;1;24
962240509;7013;2;24
962240509;8024;2;24
962240517;2214;2;24
962240517;3115;3;24
962240517;3510;1;24
962240517;7010;11;24
962240517;8024;3;24
962240525;2214;1;24
962240525;3115;2;24
962240525;3132;2;24
962240525;3510;1;24
962240525;7010;15;24
962240525;8024;2;24
962240533;2214;1;24
962240533;3115;1;24
962240533;3132;1;24
962240533;3510;1;24
962240533;7010;22;24
962240533;8024;1;24
962240541;2214;1;24
962240541;3115;1;24
962240541;3132;1;24
962240541;3510;1;24
962240541;7010;22;24
962240541;8024;1;24
962240558;2214;1;24
962240558;3115;2;24
962240558;3132;2;24
962240558;3510;1;24
962240558;7010;15;24
962240558;8024;2;24
962240566;2214;2;24
962240566;3115;3;24
962240566;3132;3;24
962240566;3510;1;24
962240566;7013;2;24
962240566;8024;3;24
962240574;2214;3;24
962240574;3115;4;24
962240574;3510;1;24
962240574;7011;13;24
962240574;8024;4;24
962240582;2214;3;24
962240582;3115;5;24
962240582;3132;5;24
962240582;3510;1;24
962240582;7013;2;24
962240582;8024;5;24
962240599;2214;3;24
962240599;3115;5;24
962240599;3132;5;24
962240599;3510;1;24
962240599;7010;11;24
962240599;8024;5;24
962240605;2214;1;24
962240605;3115;1;24
962240605;3132;1;24
962240605;3510;1;24
962240605;7010;22;24
962240605;8024;1;24
962240613;2214;3;24
962240613;3115;5;24
962240613;3132;5;24
962240613;3510;1;24
962240613;7010;24;24
962240613;8024;5;24
962240621;2214;1;24
962240621;3115;1;24
962240621;3132;1;24
962240621;3510;1;24
962240621;7010;11;24
962240621;8024;1;24
962240638;2214;1;24
962240638;3115;2;24
962240638;3132;2;24
962240638;3510;1;24
962240638;7010;22;24
962240638;8024;2;24
962240646;2214;2;24
962240646;3115;3;24
962240646;3132;3;24
962240646;3510;1;24
962240646;7010;24;24
962240646;8024;3;24
962240654;2214;3;24
962240654;3115;5;24
962240654;3132;5;24
962240654;3510;1;24
962240654;7010;24;24
962240654;8024;5;24
962240687;2214;3;24
962240687;3115;4;24
962240687;3132;4;24
962240687;3510;1;24
962240687;7013;6;24
962240687;8024;4;24
962240695;2214;1;24
962240695;3115;2;24
962240695;3132;2;24
962240695;3510;1;24
962240695;7010;15;24
962240695;8024;2;24
962240701;2214;1;24
962240701;3115;1;24
962240701;3132;1;24
962240701;3510;1;24
962240701;8024;1;24
962240718;2214;2;24
962240718;3115;3;24
962240718;3132;3;24
962240718;3510;1;24
962240718;7010;15;24
962240718;8024;3;24
962240726;2214;1;24
962240726;3115;1;24
962240726;3132;1;24
962240726;3510;1;24
962240726;7010;22;24
962240726;8024;1;24
962240742;3121;2;24
962240742;3221;1;24
962240742;3510;1;24
962240742;7010;35;24
962240742;8024;4;24
962240759;2214;1;24
962240759;3115;2;24
962240759;3510;1;24
962240759;7010;15;24
962240759;8024;2;24
962240783;2214;2;24
962240783;3115;4;24
962240783;3132;4;24
962240783;3510;1;24
962240783;7010;11;24
962240783;8024;4;24
962240791;2214;3;24
962240791;3115;5;24
962240791;3132;5;24
962240791;3510;1;24
962240791;7010;24;24
962240791;8024;5;24
962240806;2214;3;24
962240806;3115;5;24
962240806;3132;5;24
962240806;3510;1;24
962240806;7010;11;24
962240806;8024;5;24
962240814;2214;3;24
962240814;3115;5;24
962240814;3132;5;24
962240814;3510;1;24
962240814;7010;24;24
962240814;8024;5;24
962240822;2214;2;24
962240822;3115;3;24
962240822;3132;3;24
962240822;3510;1;24
962240822;8024;3;24
962240847;2214;3;24
962240847;3115;4;24
962240847;3132;4;24
962240847;3510;1;24
962240847;7010;29;24
962240847;8024;4;24
962240855;2214;3;24
962240855;3115;5;24
962240855;3132;5;24
962240855;3510;1;24
962240855;8024;5;24
962240863;2214;3;24
962240863;3115;4;24
962240863;3132;4;24
962240863;3510;1;24
962240863;7010;29;24
962240863;8024;4;24
962240871;2214;1;24
962240871;3115;1;24
962240871;3132;1;24
962240871;3510;1;24
962240871;7010;20;24
962240871;8024;1;24
962240888;2214;3;24
962240888;3115;4;24
962240888;3132;4;24
962240888;3510;1;24
962240888;7010;29;24
962240888;8024;4;24
962240896;2214;3;24
962240896;3115;5;24
962240896;3132;5;24
962240896;3510;1;24
962240896;7010;24;24
962240896;8024;5;24
962240902;2214;3;24
962240902;3115;4;24
962240902;3132;4;24
962240902;3510;1;24
962240902;7010;29;24
962240902;8024;4;24
962240919;2214;2;24
962240919;3115;3;24
962240919;3132;3;24
962240919;3510;1;24
962240919;7010;24;24
962240919;8024;3;24
962240927;2214;3;24
962240927;3115;5;24
962240927;3132;5;24
962240927;3510;1;24
962240927;7010;24;24
962240927;8024;5;24
962240943;3132;3;24
962240943;3510;1;24
962240943;8024;1;24
962240968;2214;1;24
962240968;3115;1;24
962240968;3132;1;24
962240968;3510;1;24
962240968;8024;1;24
962240984;2214;3;24
962240984;3121;2;24
962240984;3510;1;24
962240984;7010;22;24
962240984;8024;1;24
962240992;2214;1;24
962240992;3115;1;24
962240992;3132;1;24
962240992;8024;1;24
962241003;2214;2;24
962241003;3115;1;24
962241003;3132;1;24
962241003;7011;14;24
962241003;8024;1;24
962241011;2214;1;24
962241011;3115;1;24
962241011;3132;1;24
962241011;3510;1;24
962241011;8024;1;24
962241036;2214;2;24
962241036;3115;1;24
962241036;3132;1;24
962241036;3510;1;24
962241036;8024;1;24
962320027;3130;2;32
962320027;4211;1;32
962320027;4224;1;32
962320027;4828;2;32
962320027;8032;2;32
962320051;3130;2;32
962320051;4211;1;32
962320051;4224;1;32
962320051;4828;2;32
962320051;8032;2;32
962320068;3130;2;32
962320068;4211;1;32
962320068;4224;1;32
962320068;4828;2;32
962320068;7010;20;32
962320068;8032;2;32
962320076;3130;2;32
962320076;4211;1;32
962320076;4828;2;32
962320076;8032;1;32
962320084;3130;2;32
962320084;4211;1;32
962320084;4224;1;32
962320084;4828;2;32
962320084;8032;2;32
962320092;3130;2;32
962320092;4211;1;32
962320092;4224;1;32
962320092;4828;2;32
962320092;8032;2;32
962320107;3130;2;32
962320107;4211;1;32
962320107;4224;1;32
962320107;4828;2;32
962320107;8032;2;32
962320123;3130;2;32
962320123;4211;1;32
962320123;4224;1;32
962320123;4828;2;32
962320123;7010;24;32
962320123;8032;2;32
962320131;3130;2;32
962320131;4211;1;32
962320131;4224;1;32
962320131;4828;2;32
962320131;8032;2;32
962320148;3130;2;32
962320148;4211;1;32
962320148;4224;1;32
962320148;4828;2;32
962320148;8032;2;32
962320156;3130;2;32
962320156;4211;1;32
962320156;4224;1;32
962320156;4828;2;32
962320156;8032;2;32
962320164;3130;2;32
962320164;4211;1;32
962320164;4224;1;32
962320164;4828;2;32
962320164;7012;23;32
962320164;8032;2;32
962320172;3130;2;32
962320172;4211;1;32
962320172;4224;1;32
962320172;4828;2;32
962320172;8032;2;32
962320189;3130;2;32
962320189;4211;1;32
962320189;4224;1;32
962320189;4828;2;32
962320189;8032;2;32
962320197;3130;2;32
962320197;4211;1;32
962320197;4224;1;32
962320197;4828;2;32
962320197;7013;20;32
962320197;8032;1;32
962320203;3130;2;32
962320203;4211;1;32
962320203;4224;1;32
962320203;4828;2;32
